customer_id,campaign_id,segment,signup_date,channel,campaign_cost,impressions,clicks,revenue,lead_date,conversion_date,converted
CUST3249,C112,Returning,2026-07-01,Referral,1998.97,31403,3948,222.52,2026-07-03,2026-07-09,1
CUST3250,C111,High-value,2026-05-09,Organic,283.83,29286,2869,,,,0
CUST3251,C105,New,2026-04-18,Email,1160.94,19694,1758,,,,0
CUST3252,C103,Returning,2026-01-11,Google Ads,9052.37,46699,2464,,,,0
CUST3253,C118,Returning,2026-05-31,Social Media,3958.87,5703,233,,,,0
CUST3254,C115,High-value,2026-02-23,Email,723.62,17419,1486,,,,0
CUST3255,C112,Returning,2026-07-06,Referral,1998.97,31403,3948,,,,0
CUST3256,C103,New,2026-01-10,Google Ads,9052.37,46699,2464,,,,0
CUST3257,C116,New,2026-04-11,Social Media,4105.29,18332,760,,,,0
CUST3258,C100,New,2026-06-28,Social Media,3414.76,42902,1643,,,,0
CUST3259,C117,Returning,2026-05-14,Google Ads,10644.32,12437,678,,,,0
CUST3260,C119,New,2026-05-27,Social Media,5838.57,24053,917,,,,0
CUST3261,C116,High-value,2026-04-06,Social Media,4105.29,18332,760,,,,0
CUST3262,C114,New,2026-04-08,Email,2692.19,32316,2759,75.45,2026-04-10,2026-04-25,1
CUST3263,C110,New,2026-02-14,Email,1066.53,38629,3523,,,,0
CUST3264,C112,New,2026-07-02,Referral,1998.97,31403,3948,,,,0
CUST3265,C100,Returning,2026-07-03,Social Media,3414.76,42902,1643,,,,0
CUST3266,C116,New,2026-04-14,Social Media,4105.29,18332,760,,,,0
CUST3267,C105,New,2026-04-16,Email,1160.94,19694,1758,,,,0
CUST3268,C103,New,2026-01-07,Google Ads,9052.37,46699,2464,72.97,2026-01-09,2026-01-24,1
CUST3269,C119,New,2026-06-01,Social Media,5838.57,24053,917,,,,0
CUST3270,C115,New,2026-02-21,Email,723.62,17419,1486,64.28,2026-02-21,2026-03-09,1
CUST3271,C114,Returning,2026-04-15,Email,2692.19,32316,2759,,,,0
CUST3272,C114,Returning,2026-04-11,Email,2692.19,32316,2759,,,,0
CUST3273,C105,New,2026-04-19,Email,1160.94,19694,1758,,,,0
CUST3274,C114,Returning,2026-04-15,Email,2692.19,32316,2759,,,,0
CUST3275,C113,High-value,2026-03-11,Email,1997.92,48436,3674,,,,0
CUST3276,C110,Returning,2026-02-11,Email,1066.53,38629,3523,166.32,2026-02-13,2026-02-21,1
CUST3277,C106,Returning,2026-01-30,Email,1091.81,30669,2557,,,,0
CUST3278,C108,High-value,2026-01-19,Google Ads,6651.28,48252,3070,329.18,2026-01-19,2026-02-07,1
CUST3279,C115,High-value,2026-02-22,Email,723.62,17419,1486,477.21,2026-02-26,2026-03-13,1
CUST3280,C104,Returning,2026-05-22,Email,2213.47,37727,3273,123.62,2026-05-25,2026-05-28,1
CUST3281,C119,New,2026-05-30,Social Media,5838.57,24053,917,,,,0
CUST3282,C109,Returning,2026-04-05,Referral,2024.51,43004,7521,,,,0
CUST3283,C117,Returning,2026-05-16,Google Ads,10644.32,12437,678,,,,0
CUST3284,C102,New,2026-01-09,Referral,1471.71,22781,2752,,,,0
CUST3285,C112,New,2026-06-29,Referral,1998.97,31403,3948,,,,0
CUST3286,C110,Returning,2026-02-20,Email,1066.53,38629,3523,,,,0
CUST3287,C116,Returning,2026-04-13,Social Media,4105.29,18332,760,,,,0
CUST3288,C112,New,2026-07-07,Referral,1998.97,31403,3948,92.91,2026-07-11,2026-07-17,1
CUST3289,C105,Returning,2026-04-21,Email,1160.94,19694,1758,204.15,2026-04-21,2026-04-29,1
CUST3290,C116,New,2026-04-06,Social Media,4105.29,18332,760,,,,0
CUST3291,C112,New,2026-07-04,Referral,1998.97,31403,3948,,,,0
CUST3292,C118,Returning,2026-06-07,Social Media,3958.87,5703,233,,,,0
CUST3293,C118,New,2026-06-02,Social Media,3958.87,5703,233,,,,0
CUST3294,C109,New,2026-04-03,Referral,2024.51,43004,7521,,,,0
CUST3295,C102,High-value,2026-01-03,Referral,1471.71,22781,2752,,,,0
CUST3296,C113,New,2026-03-10,Email,1997.92,48436,3674,,,,0
CUST3297,C118,New,2026-06-08,Social Media,3958.87,5703,233,,,,0
CUST3298,C104,High-value,2026-05-24,Email,2213.47,37727,3273,,,,0
CUST3299,C104,Returning,2026-05-27,Email,2213.47,37727,3273,,,,0
CUST3300,C119,Returning,2026-05-30,Social Media,5838.57,24053,917,110.1,2026-05-30,2026-06-15,1
CUST3301,C116,High-value,2026-04-11,Social Media,4105.29,18332,760,,,,0
CUST3302,C109,New,2026-04-01,Referral,2024.51,43004,7521,,,,0
CUST3303,C104,Returning,2026-05-28,Email,2213.47,37727,3273,,,,0
CUST3304,C103,Returning,2026-01-06,Google Ads,9052.37,46699,2464,,,,0
CUST3305,C105,Returning,2026-04-14,Email,1160.94,19694,1758,,,,0
CUST3306,C103,Returning,2026-01-06,Google Ads,9052.37,46699,2464,,,,0
CUST3307,C106,Returning,2026-01-27,Email,1091.81,30669,2557,,,,0
CUST3308,C106,New,2026-01-27,Email,1091.81,30669,2557,,,,0
CUST3309,C117,New,2026-05-18,Google Ads,10644.32,12437,678,,,,0
CUST3310,C102,Returning,2026-01-05,Referral,1471.71,22781,2752,,,,0
CUST3311,C100,Returning,2026-06-26,Social Media,3414.76,42902,1643,,,,0
CUST3312,C103,Returning,2026-01-05,Google Ads,9052.37,46699,2464,,,,0
CUST3313,C105,New,2026-04-22,Email,1160.94,19694,1758,,,,0
CUST3314,C108,Returning,2026-01-20,Google Ads,6651.28,48252,3070,155.37,2026-01-23,2026-02-07,1
CUST3315,C113,Returning,2026-03-04,Email,1997.92,48436,3674,160.33,2026-03-05,2026-03-18,1
CUST3316,C111,Returning,2026-05-12,Organic,283.83,29286,2869,,,,0
CUST3317,C119,Returning,2026-05-24,Social Media,5838.57,24053,917,199.93,2026-05-25,2026-06-09,1
CUST3318,C103,High-value,2026-01-05,Google Ads,9052.37,46699,2464,429.73,2026-01-06,2026-01-24,1
CUST3319,C111,Returning,2026-05-10,Organic,283.83,29286,2869,173.1,2026-05-12,2026-05-25,1
CUST3320,C109,Returning,2026-04-05,Referral,2024.51,43004,7521,,,,0
CUST3321,C106,Returning,2026-02-01,Email,1091.81,30669,2557,,,,0
CUST3322,C102,High-value,2026-01-05,Referral,1471.71,22781,2752,533.19,2026-01-06,2026-01-14,1
CUST3323,C113,Returning,2026-03-07,Email,1997.92,48436,3674,,,,0
CUST3324,C109,Returning,2026-04-03,Referral,2024.51,43004,7521,,,,0
CUST3325,C115,Returning,2026-02-23,Email,723.62,17419,1486,,,,0
CUST3326,C115,Returning,2026-03-02,Email,723.62,17419,1486,,,,0
CUST3327,C109,New,2026-04-07,Referral,2024.51,43004,7521,,,,0
CUST3328,C112,New,2026-07-04,Referral,1998.97,31403,3948,,,,0
CUST3329,C105,High-value,2026-04-21,Email,1160.94,19694,1758,459.12,2026-04-23,2026-05-07,1
CUST3330,C111,Returning,2026-05-04,Organic,283.83,29286,2869,,,,0
CUST3331,C108,Returning,2026-01-21,Google Ads,6651.28,48252,3070,148.0,2026-01-23,2026-02-03,1
CUST3332,C112,High-value,2026-07-07,Referral,1998.97,31403,3948,307.47,2026-07-08,2026-07-14,1
CUST3333,C103,Returning,2026-01-08,Google Ads,9052.37,46699,2464,,,,0
CUST3334,C110,Returning,2026-02-17,Email,1066.53,38629,3523,,,,0
CUST3335,C119,Returning,2026-05-23,Social Media,5838.57,24053,917,,,,0
CUST3336,C117,Returning,2026-05-16,Google Ads,10644.32,12437,678,,,,0
CUST3337,C110,New,2026-02-13,Email,1066.53,38629,3523,,,,0
CUST3338,C103,New,2026-01-09,Google Ads,9052.37,46699,2464,,,,0
CUST3339,C117,New,2026-05-15,Google Ads,10644.32,12437,678,,,,0
CUST3340,C100,New,2026-06-25,Social Media,3414.76,42902,1643,,,,0
CUST3341,C106,Returning,2026-01-30,Email,1091.81,30669,2557,,,,0
CUST3342,C105,New,2026-04-15,Email,1160.94,19694,1758,,,,0
CUST3343,C114,New,2026-04-06,Email,2692.19,32316,2759,,,,0
CUST3344,C117,New,2026-05-21,Google Ads,10644.32,12437,678,,,,0
CUST3345,C110,New,2026-02-18,Email,1066.53,38629,3523,,,,0
CUST3346,C119,Returning,2026-05-27,Social Media,5838.57,24053,917,192.59,2026-05-28,2026-05-29,1
CUST3347,C114,High-value,2026-04-09,Email,2692.19,32316,2759,,,,0
CUST3348,C115,Returning,2026-03-02,Email,723.62,17419,1486,,,,0
CUST3349,C106,New,2026-01-31,Email,1091.81,30669,2557,,,,0
CUST3350,C109,New,2026-04-03,Referral,2024.51,43004,7521,111.75,2026-04-06,2026-04-08,1
CUST3351,C111,New,2026-05-06,Organic,283.83,29286,2869,,,,0
CUST3352,C113,Returning,2026-03-08,Email,1997.92,48436,3674,,,,0
CUST3353,C104,New,2026-05-25,Email,2213.47,37727,3273,118.08,2026-05-28,2026-06-10,1
CUST3354,C117,Returning,2026-05-12,Google Ads,10644.32,12437,678,,,,0
CUST3355,C104,New,2026-05-24,Email,2213.47,37727,3273,,,,0
CUST3356,C102,Returning,2026-01-10,Referral,1471.71,22781,2752,,,,0
CUST3357,C104,New,2026-05-31,Email,2213.47,37727,3273,115.3,2026-06-02,2026-06-03,1
CUST3358,C116,New,2026-04-13,Social Media,4105.29,18332,760,,,,0
CUST3359,C118,Returning,2026-06-06,Social Media,3958.87,5703,233,,,,0
CUST3360,C118,New,2026-06-01,Social Media,3958.87,5703,233,,,,0
CUST3361,C111,New,2026-05-04,Organic,283.83,29286,2869,,,,0
CUST3362,C108,Returning,2026-01-17,Google Ads,6651.28,48252,3070,,,,0
CUST3363,C100,Returning,2026-06-28,Social Media,3414.76,42902,1643,,,,0
CUST3364,C117,Returning,2026-05-21,Google Ads,10644.32,12437,678,,,,0
CUST3365,C103,New,2026-01-05,Google Ads,9052.37,46699,2464,,,,0
CUST3366,C109,New,2026-04-02,Referral,2024.51,43004,7521,107.03,2026-04-05,2026-04-09,1
CUST3367,C106,New,2026-01-29,Email,1091.81,30669,2557,,,,0
CUST3368,C100,New,2026-06-28,Social Media,3414.76,42902,1643,,,,0
CUST3369,C116,High-value,2026-04-08,Social Media,4105.29,18332,760,,,,0
CUST3370,C101,Returning,2026-05-19,Organic,436.8,25238,2315,,,,0
CUST3371,C110,New,2026-02-11,Email,1066.53,38629,3523,,,,0
CUST3372,C108,Returning,2026-01-18,Google Ads,6651.28,48252,3070,,,,0
CUST3373,C106,New,2026-02-05,Email,1091.81,30669,2557,,,,0
CUST3374,C116,High-value,2026-04-15,Social Media,4105.29,18332,760,,,,0
CUST3375,C116,New,2026-04-09,Social Media,4105.29,18332,760,,,,0
CUST3376,C101,New,2026-05-11,Organic,436.8,25238,2315,,,,0
CUST3377,C105,Returning,2026-04-14,Email,1160.94,19694,1758,182.22,2026-04-16,2026-04-18,1
CUST3378,C113,Returning,2026-03-04,Email,1997.92,48436,3674,,,,0
CUST3379,C105,Returning,2026-04-18,Email,1160.94,19694,1758,,,,0
CUST3380,C101,New,2026-05-13,Organic,436.8,25238,2315,106.01,2026-05-13,2026-05-29,1
CUST3381,C100,New,2026-06-30,Social Media,3414.76,42902,1643,,,,0
CUST3382,C109,New,2026-04-04,Referral,2024.51,43004,7521,,,,0
CUST3383,C104,New,2026-05-30,Email,2213.47,37727,3273,,,,0
CUST3384,C101,High-value,2026-05-17,Organic,436.8,25238,2315,418.27,2026-05-19,2026-05-22,1
CUST3385,C115,New,2026-02-24,Email,723.62,17419,1486,,,,0
CUST3386,C101,New,2026-05-15,Organic,436.8,25238,2315,,,,0
CUST3387,C109,Returning,2026-04-04,Referral,2024.51,43004,7521,,,,0
CUST3388,C101,New,2026-05-15,Organic,436.8,25238,2315,,,,0
CUST3389,C115,Returning,2026-03-02,Email,723.62,17419,1486,176.37,2026-03-04,2026-03-21,1
CUST3390,C115,Returning,2026-03-01,Email,723.62,17419,1486,146.84,2026-03-04,2026-03-09,1
CUST3391,C118,New,2026-06-09,Social Media,3958.87,5703,233,,,,0
CUST3392,C106,High-value,2026-01-29,Email,1091.81,30669,2557,384.55,2026-01-29,2026-02-06,1
CUST3393,C111,Returning,2026-05-09,Organic,283.83,29286,2869,,,,0
CUST3394,C114,New,2026-04-13,Email,2692.19,32316,2759,,,,0
CUST3395,C107,New,2026-05-25,Organic,332.46,28437,3328,,,,0
CUST3396,C105,New,2026-04-19,Email,1160.94,19694,1758,,,,0
CUST3397,C109,Returning,2026-04-02,Referral,2024.51,43004,7521,,,,0
CUST3398,C102,Returning,2026-01-01,Referral,1471.71,22781,2752,,,,0
CUST3399,C118,Returning,2026-06-03,Social Media,3958.87,5703,233,,,,0
CUST3400,C116,High-value,2026-04-11,Social Media,4105.29,18332,760,,,,0
CUST3401,C106,Returning,2026-01-29,Email,1091.81,30669,2557,195.8,2026-02-02,2026-02-14,1
CUST3402,C119,Returning,2026-05-23,Social Media,5838.57,24053,917,159.47,2026-05-27,2026-06-08,1
CUST3403,C103,New,2026-01-10,Google Ads,9052.37,46699,2464,,,,0
CUST3404,C113,Returning,2026-03-04,Email,1997.92,48436,3674,,,,0
CUST3405,C119,New,2026-05-31,Social Media,5838.57,24053,917,,,,0
CUST3406,C114,Returning,2026-04-06,Email,2692.19,32316,2759,,,,0
CUST3407,C107,New,2026-05-22,Organic,332.46,28437,3328,69.58,2026-05-26,2026-05-27,1
CUST3408,C114,New,2026-04-06,Email,2692.19,32316,2759,,,,0
CUST3409,C119,New,2026-05-29,Social Media,5838.57,24053,917,,,,0
CUST3410,C113,New,2026-03-06,Email,1997.92,48436,3674,68.92,2026-03-06,2026-03-07,1
CUST3411,C108,Returning,2026-01-20,Google Ads,6651.28,48252,3070,208.1,2026-01-21,2026-02-05,1
CUST3412,C107,New,2026-05-23,Organic,332.46,28437,3328,,,,0
CUST3413,C116,Returning,2026-04-06,Social Media,4105.29,18332,760,,,,0
CUST3414,C101,New,2026-05-11,Organic,436.8,25238,2315,,,,0
CUST3415,C102,Returning,2026-01-05,Referral,1471.71,22781,2752,,,,0
CUST3416,C107,New,2026-05-22,Organic,332.46,28437,3328,,,,0
CUST3417,C111,New,2026-05-12,Organic,283.83,29286,2869,,,,0
CUST3418,C100,Returning,2026-06-24,Social Media,3414.76,42902,1643,,,,0
CUST3419,C109,New,2026-04-03,Referral,2024.51,43004,7521,,,,0
CUST3420,C119,New,2026-06-01,Social Media,5838.57,24053,917,,,,0
CUST3421,C102,New,2026-01-08,Referral,1471.71,22781,2752,,,,0
CUST3422,C105,New,2026-04-22,Email,1160.94,19694,1758,,,,0
CUST3423,C106,Returning,2026-02-04,Email,1091.81,30669,2557,186.33,2026-02-04,2026-02-21,1
CUST3424,C119,New,2026-05-25,Social Media,5838.57,24053,917,,,,0
CUST3425,C117,Returning,2026-05-13,Google Ads,10644.32,12437,678,,,,0
CUST3426,C110,Returning,2026-02-14,Email,1066.53,38629,3523,,,,0
CUST3427,C118,New,2026-06-01,Social Media,3958.87,5703,233,,,,0
CUST3428,C104,High-value,2026-05-22,Email,2213.47,37727,3273,454.73,2026-05-25,2026-05-27,1
CUST3429,C118,Returning,2026-06-02,Social Media,3958.87,5703,233,,,,0
CUST3430,C110,Returning,2026-02-17,Email,1066.53,38629,3523,,,,0
CUST3431,C111,Returning,2026-05-04,Organic,283.83,29286,2869,,,,0
CUST3432,C109,Returning,2026-04-01,Referral,2024.51,43004,7521,,,,0
CUST3433,C107,Returning,2026-05-17,Organic,332.46,28437,3328,,,,0
CUST3434,C108,New,2026-01-22,Google Ads,6651.28,48252,3070,,,,0
CUST3435,C103,New,2026-01-09,Google Ads,9052.37,46699,2464,,,,0
CUST3436,C104,New,2026-05-29,Email,2213.47,37727,3273,81.66,2026-05-31,2026-06-17,1
CUST3437,C107,New,2026-05-19,Organic,332.46,28437,3328,,,,0
CUST3438,C108,New,2026-01-21,Google Ads,6651.28,48252,3070,,,,0
CUST3439,C114,New,2026-04-13,Email,2692.19,32316,2759,,,,0
CUST3440,C114,New,2026-04-11,Email,2692.19,32316,2759,,,,0
CUST3441,C115,Returning,2026-02-27,Email,723.62,17419,1486,,,,0
CUST3442,C113,High-value,2026-03-05,Email,1997.92,48436,3674,,,,0
CUST3443,C107,High-value,2026-05-24,Organic,332.46,28437,3328,,,,0
CUST3444,C117,New,2026-05-16,Google Ads,10644.32,12437,678,,,,0
CUST3445,C109,Returning,2026-04-06,Referral,2024.51,43004,7521,,,,0
CUST3446,C119,High-value,2026-05-23,Social Media,5838.57,24053,917,417.86,2026-05-25,2026-06-03,1
CUST3447,C105,New,2026-04-17,Email,1160.94,19694,1758,,,,0
CUST3448,C111,New,2026-05-04,Organic,283.83,29286,2869,,,,0
CUST3449,C101,High-value,2026-05-18,Organic,436.8,25238,2315,,,,0
CUST3450,C106,Returning,2026-01-30,Email,1091.81,30669,2557,,,,0
CUST3451,C115,New,2026-02-24,Email,723.62,17419,1486,59.68,2026-02-27,2026-03-11,1
CUST3452,C102,New,2026-01-02,Referral,1471.71,22781,2752,,,,0
CUST3453,C112,New,2026-07-02,Referral,1998.97,31403,3948,,,,0
CUST3454,C102,Returning,2026-01-01,Referral,1471.71,22781,2752,,,,0
CUST3455,C117,Returning,2026-05-20,Google Ads,10644.32,12437,678,,,,0
CUST3456,C110,New,2026-02-15,Email,1066.53,38629,3523,,,,0
CUST3457,C107,New,2026-05-22,Organic,332.46,28437,3328,,,,0
CUST3458,C105,Returning,2026-04-14,Email,1160.94,19694,1758,,,,0
CUST3459,C100,Returning,2026-07-03,Social Media,3414.76,42902,1643,159.59,2026-07-06,2026-07-10,1
CUST3460,C100,New,2026-07-03,Social Media,3414.76,42902,1643,,,,0
CUST3461,C107,High-value,2026-05-17,Organic,332.46,28437,3328,,,,0
CUST3462,C104,New,2026-05-25,Email,2213.47,37727,3273,,,,0
CUST3463,C115,New,2026-02-27,Email,723.62,17419,1486,,,,0
CUST3464,C110,Returning,2026-02-16,Email,1066.53,38629,3523,,,,0
CUST3465,C104,New,2026-05-31,Email,2213.47,37727,3273,,,,0
CUST3466,C103,Returning,2026-01-05,Google Ads,9052.37,46699,2464,200.45,2026-01-07,2026-01-20,1
CUST3467,C105,Returning,2026-04-13,Email,1160.94,19694,1758,,,,0
CUST3468,C113,Returning,2026-03-11,Email,1997.92,48436,3674,,,,0
CUST3469,C118,New,2026-06-03,Social Media,3958.87,5703,233,,,,0
CUST3470,C108,New,2026-01-19,Google Ads,6651.28,48252,3070,,,,0
CUST3471,C111,New,2026-05-10,Organic,283.83,29286,2869,,,,0
CUST3472,C110,Returning,2026-02-18,Email,1066.53,38629,3523,,,,0
CUST3473,C113,Returning,2026-03-13,Email,1997.92,48436,3674,,,,0
CUST3474,C115,Returning,2026-02-27,Email,723.62,17419,1486,,,,0
CUST3475,C100,Returning,2026-06-25,Social Media,3414.76,42902,1643,,,,0
CUST3476,C112,High-value,2026-07-01,Referral,1998.97,31403,3948,,,,0
CUST3477,C112,Returning,2026-07-07,Referral,1998.97,31403,3948,151.56,2026-07-08,2026-07-12,1
CUST3478,C101,New,2026-05-11,Organic,436.8,25238,2315,,,,0
CUST3479,C103,New,2026-01-14,Google Ads,9052.37,46699,2464,,,,0
CUST3480,C105,Returning,2026-04-21,Email,1160.94,19694,1758,,,,0
CUST3481,C104,New,2026-05-24,Email,2213.47,37727,3273,,,,0
CUST3482,C102,New,2026-01-03,Referral,1471.71,22781,2752,,,,0
CUST3483,C100,Returning,2026-07-03,Social Media,3414.76,42902,1643,,,,0
CUST3484,C103,Returning,2026-01-13,Google Ads,9052.37,46699,2464,,,,0
CUST3485,C119,New,2026-06-01,Social Media,5838.57,24053,917,,,,0
CUST3486,C101,Returning,2026-05-13,Organic,436.8,25238,2315,,,,0
CUST3487,C104,Returning,2026-05-29,Email,2213.47,37727,3273,,,,0
CUST3488,C102,New,2026-01-02,Referral,1471.71,22781,2752,80.55,2026-01-03,2026-01-10,1
CUST3489,C108,New,2026-01-17,Google Ads,6651.28,48252,3070,,,,0
CUST3490,C119,New,2026-05-24,Social Media,5838.57,24053,917,,,,0
CUST3491,C105,Returning,2026-04-13,Email,1160.94,19694,1758,,,,0
CUST3492,C117,Returning,2026-05-13,Google Ads,10644.32,12437,678,,,,0
CUST3493,C105,High-value,2026-04-20,Email,1160.94,19694,1758,285.03,2026-04-21,2026-05-05,1
CUST3494,C118,Returning,2026-06-08,Social Media,3958.87,5703,233,,,,0
CUST3495,C111,New,2026-05-05,Organic,283.83,29286,2869,,,,0
CUST3496,C110,New,2026-02-17,Email,1066.53,38629,3523,85.3,2026-02-20,2026-03-01,1
CUST3497,C101,Returning,2026-05-15,Organic,436.8,25238,2315,108.04,2026-05-17,2026-05-18,1
CUST3498,C114,New,2026-04-08,Email,2692.19,32316,2759,,,,0
CUST3499,C111,New,2026-05-12,Organic,283.83,29286,2869,92.5,2026-05-14,2026-05-15,1
CUST3500,C111,New,2026-05-09,Organic,283.83,29286,2869,,,,0
CUST3501,C108,New,2026-01-15,Google Ads,6651.28,48252,3070,,,,0
CUST3502,C101,New,2026-05-15,Organic,436.8,25238,2315,,,,0
CUST3503,C102,New,2026-01-07,Referral,1471.71,22781,2752,,,,0
CUST3504,C111,New,2026-05-07,Organic,283.83,29286,2869,,,,0
CUST3505,C115,New,2026-02-28,Email,723.62,17419,1486,88.43,2026-03-02,2026-03-06,1
CUST3506,C100,Returning,2026-07-03,Social Media,3414.76,42902,1643,205.8,2026-07-03,2026-07-04,1
CUST3507,C102,Returning,2026-01-05,Referral,1471.71,22781,2752,,,,0
CUST3508,C119,New,2026-05-31,Social Media,5838.57,24053,917,,,,0
CUST3509,C101,Returning,2026-05-19,Organic,436.8,25238,2315,,,,0
CUST3510,C108,New,2026-01-23,Google Ads,6651.28,48252,3070,,,,0
CUST3511,C118,Returning,2026-05-31,Social Media,3958.87,5703,233,,,,0
CUST3512,C114,High-value,2026-04-07,Email,2692.19,32316,2759,,,,0
CUST3513,C117,Returning,2026-05-14,Google Ads,10644.32,12437,678,174.81,2026-05-14,2026-05-24,1
CUST3514,C110,Returning,2026-02-14,Email,1066.53,38629,3523,,,,0
CUST3515,C115,New,2026-03-02,Email,723.62,17419,1486,,,,0
CUST3516,C116,New,2026-04-14,Social Media,4105.29,18332,760,,,,0
CUST3517,C104,High-value,2026-05-31,Email,2213.47,37727,3273,,,,0
CUST3518,C111,New,2026-05-09,Organic,283.83,29286,2869,76.7,2026-05-13,2026-05-15,1
CUST3519,C110,New,2026-02-11,Email,1066.53,38629,3523,,,,0
CUST3520,C114,Returning,2026-04-14,Email,2692.19,32316,2759,,,,0
CUST3521,C102,Returning,2026-01-06,Referral,1471.71,22781,2752,,,,0
CUST3522,C100,High-value,2026-06-27,Social Media,3414.76,42902,1643,,,,0
CUST3523,C119,New,2026-05-26,Social Media,5838.57,24053,917,,,,0
CUST3524,C115,High-value,2026-02-23,Email,723.62,17419,1486,,,,0
CUST3525,C101,New,2026-05-17,Organic,436.8,25238,2315,,,,0
CUST3526,C101,New,2026-05-13,Organic,436.8,25238,2315,,,,0
CUST3527,C102,Returning,2026-01-02,Referral,1471.71,22781,2752,,,,0
CUST3528,C107,New,2026-05-26,Organic,332.46,28437,3328,,,,0
CUST3529,C114,New,2026-04-13,Email,2692.19,32316,2759,,,,0
CUST3530,C106,Returning,2026-01-30,Email,1091.81,30669,2557,,,,0
CUST3531,C105,New,2026-04-20,Email,1160.94,19694,1758,89.04,2026-04-20,2026-05-05,1
CUST3532,C108,New,2026-01-15,Google Ads,6651.28,48252,3070,,,,0
CUST3533,C119,New,2026-05-27,Social Media,5838.57,24053,917,,,,0
CUST3534,C100,New,2026-07-02,Social Media,3414.76,42902,1643,,,,0
CUST3535,C107,New,2026-05-17,Organic,332.46,28437,3328,,,,0
CUST3536,C102,Returning,2026-01-04,Referral,1471.71,22781,2752,,,,0
CUST3537,C103,Returning,2026-01-10,Google Ads,9052.37,46699,2464,188.96,2026-01-11,2026-01-14,1
CUST3538,C114,New,2026-04-15,Email,2692.19,32316,2759,,,,0
CUST3539,C105,Returning,2026-04-20,Email,1160.94,19694,1758,,,,0
CUST3540,C114,New,2026-04-08,Email,2692.19,32316,2759,,,,0
CUST3541,C102,New,2026-01-05,Referral,1471.71,22781,2752,62.01,2026-01-06,2026-01-15,1
CUST3542,C113,Returning,2026-03-10,Email,1997.92,48436,3674,,,,0
CUST3543,C119,New,2026-05-23,Social Media,5838.57,24053,917,,,,0
CUST3544,C113,High-value,2026-03-10,Email,1997.92,48436,3674,478.74,2026-03-11,2026-03-28,1
CUST3545,C103,New,2026-01-12,Google Ads,9052.37,46699,2464,,,,0
CUST3546,C111,Returning,2026-05-11,Organic,283.83,29286,2869,,,,0
CUST3547,C116,New,2026-04-14,Social Media,4105.29,18332,760,,,,0
CUST3548,C106,New,2026-02-01,Email,1091.81,30669,2557,,,,0
CUST3549,C108,New,2026-01-20,Google Ads,6651.28,48252,3070,,,,0
CUST3550,C102,Returning,2026-01-02,Referral,1471.71,22781,2752,,,,0
CUST3551,C112,Returning,2026-06-30,Referral,1998.97,31403,3948,,,,0
CUST3552,C114,High-value,2026-04-09,Email,2692.19,32316,2759,573.32,2026-04-10,2026-04-23,1
CUST3553,C117,New,2026-05-15,Google Ads,10644.32,12437,678,,,,0
CUST3554,C118,New,2026-06-07,Social Media,3958.87,5703,233,,,,0
CUST3555,C100,New,2026-06-24,Social Media,3414.76,42902,1643,,,,0
CUST3556,C105,Returning,2026-04-22,Email,1160.94,19694,1758,,,,0
CUST3557,C101,High-value,2026-05-14,Organic,436.8,25238,2315,375.72,2026-05-18,2026-05-21,1
CUST3558,C113,New,2026-03-07,Email,1997.92,48436,3674,,,,0
CUST3559,C105,Returning,2026-04-13,Email,1160.94,19694,1758,,,,0
CUST3560,C113,New,2026-03-06,Email,1997.92,48436,3674,,,,0
CUST3561,C103,Returning,2026-01-09,Google Ads,9052.37,46699,2464,,,,0
CUST3562,C107,High-value,2026-05-22,Organic,332.46,28437,3328,480.52,2026-05-23,2026-05-27,1
CUST3563,C102,New,2026-01-09,Referral,1471.71,22781,2752,,,,0
CUST3564,C118,New,2026-06-08,Social Media,3958.87,5703,233,,,,0
CUST3565,C113,High-value,2026-03-12,Email,1997.92,48436,3674,542.83,2026-03-15,2026-03-19,1
CUST3566,C119,High-value,2026-05-23,Social Media,5838.57,24053,917,,,,0
CUST3567,C116,Returning,2026-04-14,Social Media,4105.29,18332,760,,,,0
CUST3568,C107,Returning,2026-05-24,Organic,332.46,28437,3328,,,,0
CUST3569,C113,New,2026-03-05,Email,1997.92,48436,3674,,,,0
CUST3570,C105,Returning,2026-04-13,Email,1160.94,19694,1758,166.42,2026-04-16,2026-04-27,1
CUST3571,C115,Returning,2026-02-21,Email,723.62,17419,1486,,,,0
CUST3572,C118,Returning,2026-06-05,Social Media,3958.87,5703,233,191.16,2026-06-08,2026-06-15,1
CUST3573,C113,New,2026-03-12,Email,1997.92,48436,3674,,,,0
CUST3574,C118,New,2026-06-06,Social Media,3958.87,5703,233,,,,0
CUST3575,C102,New,2026-01-05,Referral,1471.71,22781,2752,,,,0
CUST3576,C109,New,2026-04-01,Referral,2024.51,43004,7521,75.9,2026-04-01,2026-04-12,1
CUST3577,C118,New,2026-05-31,Social Media,3958.87,5703,233,,,,0
CUST3578,C108,New,2026-01-16,Google Ads,6651.28,48252,3070,,,,0
CUST3579,C119,New,2026-05-23,Social Media,5838.57,24053,917,,,,0
CUST3580,C112,New,2026-06-30,Referral,1998.97,31403,3948,,,,0
CUST3581,C106,Returning,2026-02-01,Email,1091.81,30669,2557,,,,0
CUST3582,C113,New,2026-03-11,Email,1997.92,48436,3674,,,,0
