customer_id,campaign_id,segment,signup_date
CUST3204,C109,Returning,2026-04-08
CUST3205,C111,New,2026-05-11
CUST3206,C116,New,2026-04-06
CUST3207,C113,Returning,2026-03-07
CUST3208,C113,Returning,2026-03-04
CUST3209,C101,Returning,2026-05-11
CUST3210,C119,High-value,2026-05-26
CUST3211,C110,Returning,2026-02-12
CUST3212,C115,Returning,2026-02-23
CUST3213,C118,New,2026-06-08
CUST3214,C105,Returning,2026-04-14
CUST3215,C118,New,2026-06-03
CUST3216,C104,Returning,2026-05-22
CUST3217,C103,New,2026-01-06
CUST3218,C114,Returning,2026-04-10
CUST3219,C103,New,2026-01-14
CUST3220,C119,Returning,2026-05-23
CUST3221,C109,High-value,2026-04-06
CUST3222,C102,New,2026-01-04
CUST3223,C104,High-value,2026-05-27
CUST3224,C105,New,2026-04-20
CUST3225,C107,Returning,2026-05-22
CUST3226,C106,High-value,2026-01-28
CUST3227,C109,New,2026-03-31
CUST3228,C105,High-value,2026-04-20
CUST3229,C113,New,2026-03-11
CUST3230,C103,New,2026-01-13
CUST3231,C112,High-value,2026-07-03
CUST3232,C119,New,2026-05-23
CUST3233,C116,High-value,2026-04-14
CUST3234,C106,High-value,2026-01-29
CUST3235,C103,New,2026-01-10
CUST3236,C113,Returning,2026-03-13
CUST3237,C102,New,2026-01-10
CUST3238,C104,New,2026-05-30
CUST3239,C115,New,2026-02-23
CUST3240,C119,New,2026-05-27
CUST3241,C103,New,2026-01-09
CUST3242,C101,New,2026-05-20
CUST3243,C117,High-value,2026-05-18
CUST3244,C118,Returning,2026-06-03
CUST3245,C118,Returning,2026-06-03
CUST3246,C116,Returning,2026-04-12
CUST3247,C113,Returning,2026-03-12
CUST3248,C118,New,2026-06-03
CUST3249,C112,Returning,2026-07-01
CUST3250,C111,High-value,2026-05-09
CUST3251,C105,New,2026-04-18
CUST3252,C103,Returning,2026-01-11
CUST3253,C118,Returning,2026-05-31
CUST3254,C115,High-value,2026-02-23
CUST3255,C112,Returning,2026-07-06
CUST3256,C103,New,2026-01-10
CUST3257,C116,New,2026-04-11
CUST3258,C100,New,2026-06-28
CUST3259,C117,Returning,2026-05-14
CUST3260,C119,New,2026-05-27
CUST3261,C116,High-value,2026-04-06
CUST3262,C114,New,2026-04-08
CUST3263,C110,New,2026-02-14
CUST3264,C112,New,2026-07-02
CUST3265,C100,Returning,2026-07-03
CUST3266,C116,New,2026-04-14
CUST3267,C105,New,2026-04-16
CUST3268,C103,New,2026-01-07
CUST3269,C119,New,2026-06-01
CUST3270,C115,New,2026-02-21
CUST3271,C114,Returning,2026-04-15
CUST3272,C114,Returning,2026-04-11
CUST3273,C105,New,2026-04-19
CUST3274,C114,Returning,2026-04-15
CUST3275,C113,High-value,2026-03-11
CUST3276,C110,Returning,2026-02-11
CUST3277,C106,Returning,2026-01-30
CUST3278,C108,High-value,2026-01-19
CUST3279,C115,High-value,2026-02-22
CUST3280,C104,Returning,2026-05-22
CUST3281,C119,New,2026-05-30
CUST3282,C109,Returning,2026-04-05
CUST3283,C117,Returning,2026-05-16
CUST3284,C102,New,2026-01-09
CUST3285,C112,New,2026-06-29
CUST3286,C110,Returning,2026-02-20
CUST3287,C116,Returning,2026-04-13
CUST3288,C112,New,2026-07-07
CUST3289,C105,Returning,2026-04-21
CUST3290,C116,New,2026-04-06
CUST3291,C112,New,2026-07-04
CUST3292,C118,Returning,2026-06-07
CUST3293,C118,New,2026-06-02
CUST3294,C109,New,2026-04-03
CUST3295,C102,High-value,2026-01-03
CUST3296,C113,New,2026-03-10
CUST3297,C118,New,2026-06-08
CUST3298,C104,High-value,2026-05-24
CUST3299,C104,Returning,2026-05-27
CUST3300,C119,Returning,2026-05-30
CUST3301,C116,High-value,2026-04-11
CUST3302,C109,New,2026-04-01
CUST3303,C104,Returning,2026-05-28
CUST3304,C103,Returning,2026-01-06
CUST3305,C105,Returning,2026-04-14
CUST3306,C103,Returning,2026-01-06
CUST3307,C106,Returning,2026-01-27
CUST3308,C106,New,2026-01-27
CUST3309,C117,New,2026-05-18
CUST3310,C102,Returning,2026-01-05
CUST3311,C100,Returning,2026-06-26
CUST3312,C103,Returning,2026-01-05
CUST3313,C105,New,2026-04-22
CUST3314,C108,Returning,2026-01-20
CUST3315,C113,Returning,2026-03-04
CUST3316,C111,Returning,2026-05-12
CUST3317,C119,Returning,2026-05-24
CUST3318,C103,High-value,2026-01-05
CUST3319,C111,Returning,2026-05-10
CUST3320,C109,Returning,2026-04-05
CUST3321,C106,Returning,2026-02-01
CUST3322,C102,High-value,2026-01-05
CUST3323,C113,Returning,2026-03-07
CUST3324,C109,Returning,2026-04-03
CUST3325,C115,Returning,2026-02-23
CUST3326,C115,Returning,2026-03-02
CUST3327,C109,New,2026-04-07
CUST3328,C112,New,2026-07-04
CUST3329,C105,High-value,2026-04-21
CUST3330,C111,Returning,2026-05-04
CUST3331,C108,Returning,2026-01-21
CUST3332,C112,High-value,2026-07-07
CUST3333,C103,Returning,2026-01-08
CUST3334,C110,Returning,2026-02-17
CUST3335,C119,Returning,2026-05-23
CUST3336,C117,Returning,2026-05-16
CUST3337,C110,New,2026-02-13
CUST3338,C103,New,2026-01-09
CUST3339,C117,New,2026-05-15
CUST3340,C100,New,2026-06-25
CUST3341,C106,Returning,2026-01-30
CUST3342,C105,New,2026-04-15
CUST3343,C114,New,2026-04-06
CUST3344,C117,New,2026-05-21
CUST3345,C110,New,2026-02-18
CUST3346,C119,Returning,2026-05-27
CUST3347,C114,High-value,2026-04-09
CUST3348,C115,Returning,2026-03-02
CUST3349,C106,New,2026-01-31
CUST3350,C109,New,2026-04-03
CUST3351,C111,New,2026-05-06
CUST3352,C113,Returning,2026-03-08
CUST3353,C104,New,2026-05-25
CUST3354,C117,Returning,2026-05-12
CUST3355,C104,New,2026-05-24
CUST3356,C102,Returning,2026-01-10
CUST3357,C104,New,2026-05-31
CUST3358,C116,New,2026-04-13
CUST3359,C118,Returning,2026-06-06
CUST3360,C118,New,2026-06-01
CUST3361,C111,New,2026-05-04
CUST3362,C108,Returning,2026-01-17
CUST3363,C100,Returning,2026-06-28
CUST3364,C117,Returning,2026-05-21
CUST3365,C103,New,2026-01-05
CUST3366,C109,New,2026-04-02
CUST3367,C106,New,2026-01-29
CUST3368,C100,New,2026-06-28
CUST3369,C116,High-value,2026-04-08
CUST3370,C101,Returning,2026-05-19
CUST3371,C110,New,2026-02-11
CUST3372,C108,Returning,2026-01-18
CUST3373,C106,New,2026-02-05
CUST3374,C116,High-value,2026-04-15
CUST3375,C116,New,2026-04-09
CUST3376,C101,New,2026-05-11
CUST3377,C105,Returning,2026-04-14
CUST3378,C113,Returning,2026-03-04
CUST3379,C105,Returning,2026-04-18
CUST3380,C101,New,2026-05-13
CUST3381,C100,New,2026-06-30
CUST3382,C109,New,2026-04-04
CUST3383,C104,New,2026-05-30
CUST3384,C101,High-value,2026-05-17
CUST3385,C115,New,2026-02-24
CUST3386,C101,New,2026-05-15
CUST3387,C109,Returning,2026-04-04
CUST3388,C101,New,2026-05-15
CUST3389,C115,Returning,2026-03-02
CUST3390,C115,Returning,2026-03-01
CUST3391,C118,New,2026-06-09
CUST3392,C106,High-value,2026-01-29
CUST3393,C111,Returning,2026-05-09
CUST3394,C114,New,2026-04-13
CUST3395,C107,New,2026-05-25
CUST3396,C105,New,2026-04-19
CUST3397,C109,Returning,2026-04-02
CUST3398,C102,Returning,2026-01-01
CUST3399,C118,Returning,2026-06-03
CUST3400,C116,High-value,2026-04-11
CUST3401,C106,Returning,2026-01-29
CUST3402,C119,Returning,2026-05-23
CUST3403,C103,New,2026-01-10
CUST3404,C113,Returning,2026-03-04
CUST3405,C119,New,2026-05-31
CUST3406,C114,Returning,2026-04-06
CUST3407,C107,New,2026-05-22
CUST3408,C114,New,2026-04-06
CUST3409,C119,New,2026-05-29
CUST3410,C113,New,2026-03-06
CUST3411,C108,Returning,2026-01-20
CUST3412,C107,New,2026-05-23
CUST3413,C116,Returning,2026-04-06
CUST3414,C101,New,2026-05-11
CUST3415,C102,Returning,2026-01-05
CUST3416,C107,New,2026-05-22
CUST3417,C111,New,2026-05-12
CUST3418,C100,Returning,2026-06-24
CUST3419,C109,New,2026-04-03
CUST3420,C119,New,2026-06-01
CUST3421,C102,New,2026-01-08
CUST3422,C105,New,2026-04-22
CUST3423,C106,Returning,2026-02-04
CUST3424,C119,New,2026-05-25
CUST3425,C117,Returning,2026-05-13
CUST3426,C110,Returning,2026-02-14
CUST3427,C118,New,2026-06-01
CUST3428,C104,High-value,2026-05-22
CUST3429,C118,Returning,2026-06-02
CUST3430,C110,Returning,2026-02-17
CUST3431,C111,Returning,2026-05-04
CUST3432,C109,Returning,2026-04-01
CUST3433,C107,Returning,2026-05-17
CUST3434,C108,New,2026-01-22
CUST3435,C103,New,2026-01-09
CUST3436,C104,New,2026-05-29
CUST3437,C107,New,2026-05-19
CUST3438,C108,New,2026-01-21
CUST3439,C114,New,2026-04-13
CUST3440,C114,New,2026-04-11
CUST3441,C115,Returning,2026-02-27
CUST3442,C113,High-value,2026-03-05
CUST3443,C107,High-value,2026-05-24
CUST3444,C117,New,2026-05-16
CUST3445,C109,Returning,2026-04-06
CUST3446,C119,High-value,2026-05-23
CUST3447,C105,New,2026-04-17
CUST3448,C111,New,2026-05-04
CUST3449,C101,High-value,2026-05-18
CUST3450,C106,Returning,2026-01-30
CUST3451,C115,New,2026-02-24
CUST3452,C102,New,2026-01-02
CUST3453,C112,New,2026-07-02
CUST3454,C102,Returning,2026-01-01
CUST3455,C117,Returning,2026-05-20
CUST3456,C110,New,2026-02-15
CUST3457,C107,New,2026-05-22
CUST3458,C105,Returning,2026-04-14
CUST3459,C100,Returning,2026-07-03
CUST3460,C100,New,2026-07-03
CUST3461,C107,High-value,2026-05-17
CUST3462,C104,New,2026-05-25
CUST3463,C115,New,2026-02-27
CUST3464,C110,Returning,2026-02-16
CUST3465,C104,New,2026-05-31
CUST3466,C103,Returning,2026-01-05
CUST3467,C105,Returning,2026-04-13
CUST3468,C113,Returning,2026-03-11
CUST3469,C118,New,2026-06-03
CUST3470,C108,New,2026-01-19
CUST3471,C111,New,2026-05-10
CUST3472,C110,Returning,2026-02-18
CUST3473,C113,Returning,2026-03-13
CUST3474,C115,Returning,2026-02-27
CUST3475,C100,Returning,2026-06-25
CUST3476,C112,High-value,2026-07-01
CUST3477,C112,Returning,2026-07-07
CUST3478,C101,New,2026-05-11
CUST3479,C103,New,2026-01-14
CUST3480,C105,Returning,2026-04-21
CUST3481,C104,New,2026-05-24
CUST3482,C102,New,2026-01-03
CUST3483,C100,Returning,2026-07-03
CUST3484,C103,Returning,2026-01-13
CUST3485,C119,New,2026-06-01
CUST3486,C101,Returning,2026-05-13
CUST3487,C104,Returning,2026-05-29
CUST3488,C102,New,2026-01-02
CUST3489,C108,New,2026-01-17
CUST3490,C119,New,2026-05-24
CUST3491,C105,Returning,2026-04-13
CUST3492,C117,Returning,2026-05-13
CUST3493,C105,High-value,2026-04-20
CUST3494,C118,Returning,2026-06-08
CUST3495,C111,New,2026-05-05
CUST3496,C110,New,2026-02-17
CUST3497,C101,Returning,2026-05-15
CUST3498,C114,New,2026-04-08
CUST3499,C111,New,2026-05-12
CUST3500,C111,New,2026-05-09
CUST3501,C108,New,2026-01-15
CUST3502,C101,New,2026-05-15
CUST3503,C102,New,2026-01-07
CUST3504,C111,New,2026-05-07
CUST3505,C115,New,2026-02-28
CUST3506,C100,Returning,2026-07-03
CUST3507,C102,Returning,2026-01-05
CUST3508,C119,New,2026-05-31
CUST3509,C101,Returning,2026-05-19
CUST3510,C108,New,2026-01-23
CUST3511,C118,Returning,2026-05-31
CUST3512,C114,High-value,2026-04-07
CUST3513,C117,Returning,2026-05-14
CUST3514,C110,Returning,2026-02-14
CUST3515,C115,New,2026-03-02
CUST3516,C116,New,2026-04-14
CUST3517,C104,High-value,2026-05-31
CUST3518,C111,New,2026-05-09
CUST3519,C110,New,2026-02-11
CUST3520,C114,Returning,2026-04-14
CUST3521,C102,Returning,2026-01-06
CUST3522,C100,High-value,2026-06-27
CUST3523,C119,New,2026-05-26
CUST3524,C115,High-value,2026-02-23
CUST3525,C101,New,2026-05-17
CUST3526,C101,New,2026-05-13
CUST3527,C102,Returning,2026-01-02
CUST3528,C107,New,2026-05-26
CUST3529,C114,New,2026-04-13
CUST3530,C106,Returning,2026-01-30
CUST3531,C105,New,2026-04-20
CUST3532,C108,New,2026-01-15
CUST3533,C119,New,2026-05-27
CUST3534,C100,New,2026-07-02
CUST3535,C107,New,2026-05-17
CUST3536,C102,Returning,2026-01-04
CUST3537,C103,Returning,2026-01-10
CUST3538,C114,New,2026-04-15
CUST3539,C105,Returning,2026-04-20
CUST3540,C114,New,2026-04-08
CUST3541,C102,New,2026-01-05
CUST3542,C113,Returning,2026-03-10
CUST3543,C119,New,2026-05-23
CUST3544,C113,High-value,2026-03-10
CUST3545,C103,New,2026-01-12
CUST3546,C111,Returning,2026-05-11
CUST3547,C116,New,2026-04-14
CUST3548,C106,New,2026-02-01
CUST3549,C108,New,2026-01-20
CUST3550,C102,Returning,2026-01-02
CUST3551,C112,Returning,2026-06-30
CUST3552,C114,High-value,2026-04-09
CUST3553,C117,New,2026-05-15
CUST3554,C118,New,2026-06-07
CUST3555,C100,New,2026-06-24
CUST3556,C105,Returning,2026-04-22
CUST3557,C101,High-value,2026-05-14
CUST3558,C113,New,2026-03-07
CUST3559,C105,Returning,2026-04-13
CUST3560,C113,New,2026-03-06
CUST3561,C103,Returning,2026-01-09
CUST3562,C107,High-value,2026-05-22
CUST3563,C102,New,2026-01-09
CUST3564,C118,New,2026-06-08
CUST3565,C113,High-value,2026-03-12
CUST3566,C119,High-value,2026-05-23
CUST3567,C116,Returning,2026-04-14
CUST3568,C107,Returning,2026-05-24
CUST3569,C113,New,2026-03-05
CUST3570,C105,Returning,2026-04-13
CUST3571,C115,Returning,2026-02-21
CUST3572,C118,Returning,2026-06-05
CUST3573,C113,New,2026-03-12
CUST3574,C118,New,2026-06-06
CUST3575,C102,New,2026-01-05
CUST3576,C109,New,2026-04-01
CUST3577,C118,New,2026-05-31
CUST3578,C108,New,2026-01-16
CUST3579,C119,New,2026-05-23
CUST3580,C112,New,2026-06-30
CUST3581,C106,Returning,2026-02-01
CUST3582,C113,New,2026-03-11
CUST3583,C108,New,2026-01-17
CUST3584,C118,New,2026-06-09
CUST3585,C114,New,2026-04-14
CUST3586,C119,Returning,2026-06-01
CUST3587,C113,New,2026-03-08
CUST3588,C105,Returning,2026-04-19
CUST3589,C103,High-value,2026-01-12
CUST3590,C107,Returning,2026-05-19
CUST3591,C116,Returning,2026-04-07
CUST3592,C108,High-value,2026-01-16
CUST3593,C100,Returning,2026-06-28
CUST3594,C119,New,2026-05-23
CUST3595,C113,New,2026-03-05
CUST3596,C110,High-value,2026-02-19
CUST3597,C102,New,2026-01-07
CUST3598,C108,New,2026-01-20
CUST3599,C113,Returning,2026-03-12
CUST3600,C108,Returning,2026-01-21
CUST3601,C103,New,2026-01-09
CUST3602,C103,Returning,2026-01-13
CUST3603,C107,New,2026-05-22
CUST3604,C101,Returning,2026-05-16
CUST3605,C108,New,2026-01-18
CUST3606,C113,New,2026-03-04
CUST3607,C108,Returning,2026-01-19
CUST3608,C115,New,2026-03-01
CUST3609,C116,Returning,2026-04-13
CUST3610,C115,New,2026-02-28
CUST3611,C111,New,2026-05-08
CUST3612,C102,Returning,2026-01-09
CUST3613,C110,New,2026-02-13
CUST3614,C113,New,2026-03-06
CUST3615,C117,New,2026-05-12
CUST3616,C104,Returning,2026-05-30
CUST3617,C115,High-value,2026-02-26
CUST3618,C119,High-value,2026-05-24
CUST3619,C104,New,2026-05-29
CUST3620,C102,New,2026-01-09
CUST3621,C111,New,2026-05-12
CUST3622,C100,Returning,2026-06-25
CUST3623,C108,New,2026-01-16
CUST3624,C108,High-value,2026-01-21
CUST3625,C103,New,2026-01-08
CUST3626,C102,High-value,2026-01-01
CUST3627,C116,Returning,2026-04-13
CUST3628,C101,Returning,2026-05-12
CUST3629,C100,New,2026-06-26
CUST3630,C107,New,2026-05-21
CUST3631,C112,New,2026-06-30
CUST3632,C114,New,2026-04-12
CUST3633,C107,New,2026-05-23
CUST3634,C111,Returning,2026-05-05
CUST3635,C111,New,2026-05-10
CUST3636,C113,Returning,2026-03-09
CUST3637,C114,Returning,2026-04-15
CUST3638,C114,New,2026-04-14
CUST3639,C108,High-value,2026-01-23
CUST3640,C118,New,2026-06-01
CUST3641,C119,New,2026-05-29
CUST3642,C107,New,2026-05-21
CUST3643,C118,Returning,2026-06-05
CUST3644,C105,New,2026-04-13
CUST3645,C119,New,2026-05-29
CUST3646,C118,Returning,2026-06-05
CUST3647,C103,New,2026-01-08
CUST3648,C106,Returning,2026-01-27
CUST3649,C103,High-value,2026-01-13
CUST3650,C111,High-value,2026-05-07
CUST3651,C112,New,2026-06-29
CUST3652,C102,New,2026-01-08
CUST3653,C111,New,2026-05-05
CUST3654,C101,New,2026-05-15
CUST3655,C101,New,2026-05-16
CUST3656,C108,New,2026-01-22
CUST3657,C100,High-value,2026-06-24
CUST3658,C107,High-value,2026-05-17
CUST3659,C105,New,2026-04-16
CUST3660,C105,New,2026-04-17
CUST3661,C117,New,2026-05-20
CUST3662,C116,New,2026-04-12
CUST3663,C111,Returning,2026-05-10
CUST3664,C105,Returning,2026-04-20
CUST3665,C107,High-value,2026-05-21
CUST3666,C118,Returning,2026-06-04
CUST3667,C109,Returning,2026-03-31
CUST3668,C100,Returning,2026-07-02
CUST3669,C112,New,2026-07-03
CUST3670,C116,Returning,2026-04-14
CUST3671,C102,New,2026-01-03
CUST3672,C107,New,2026-05-21
CUST3673,C113,New,2026-03-05
CUST3674,C102,New,2026-01-10
CUST3675,C115,High-value,2026-02-25
CUST3676,C112,New,2026-07-05
CUST3677,C119,New,2026-05-24
CUST3678,C116,New,2026-04-13
CUST3679,C112,Returning,2026-07-01
CUST3680,C105,New,2026-04-22
CUST3681,C116,High-value,2026-04-15
CUST3682,C113,High-value,2026-03-04
CUST3683,C116,Returning,2026-04-10
CUST3684,C107,Returning,2026-05-17
CUST3685,C110,New,2026-02-17
CUST3686,C119,New,2026-05-30
CUST3687,C100,Returning,2026-06-26
CUST3688,C106,New,2026-01-29
CUST3689,C116,New,2026-04-12
CUST3690,C109,Returning,2026-04-03
CUST3691,C110,New,2026-02-13
CUST3692,C108,High-value,2026-01-22
CUST3693,C108,New,2026-01-17
CUST3694,C104,Returning,2026-05-28
CUST3695,C116,Returning,2026-04-07
CUST3696,C108,Returning,2026-01-15
CUST3697,C116,New,2026-04-11
CUST3698,C118,Returning,2026-06-07
CUST3699,C106,High-value,2026-01-27
CUST3700,C108,New,2026-01-24
CUST3701,C106,New,2026-02-04
CUST3702,C112,Returning,2026-06-30
CUST3703,C110,Returning,2026-02-13
CUST3704,C113,New,2026-03-07
CUST3705,C118,High-value,2026-05-31
CUST3706,C110,New,2026-02-19
CUST3707,C112,New,2026-06-30
CUST3708,C113,Returning,2026-03-13
CUST3709,C112,Returning,2026-07-01
CUST3710,C100,High-value,2026-06-24
CUST3711,C107,High-value,2026-05-20
CUST3712,C111,New,2026-05-04
CUST3713,C118,New,2026-06-04
CUST3714,C111,New,2026-05-08
CUST3715,C107,Returning,2026-05-23
CUST3716,C107,High-value,2026-05-24
CUST3717,C112,New,2026-07-01
CUST3718,C111,New,2026-05-10
CUST3719,C115,New,2026-02-24
CUST3720,C100,Returning,2026-06-26
CUST3721,C112,New,2026-07-03
CUST3722,C106,New,2026-01-30
CUST3723,C104,Returning,2026-05-24
CUST3724,C107,Returning,2026-05-25
CUST3725,C113,Returning,2026-03-08
CUST3726,C112,Returning,2026-07-04
CUST3727,C114,New,2026-04-11
CUST3728,C116,Returning,2026-04-15
CUST3729,C114,Returning,2026-04-10
CUST3730,C119,High-value,2026-05-29
CUST3731,C117,New,2026-05-17
CUST3732,C117,New,2026-05-21
CUST3733,C101,New,2026-05-12
CUST3734,C103,New,2026-01-07
CUST3735,C100,Returning,2026-06-25
CUST3736,C103,New,2026-01-07
CUST3737,C117,New,2026-05-12
CUST3738,C104,New,2026-05-29
CUST3739,C118,New,2026-06-05
CUST3740,C114,New,2026-04-07
CUST3741,C107,New,2026-05-24
CUST3742,C119,New,2026-05-28
CUST3743,C116,Returning,2026-04-12
CUST3744,C100,Returning,2026-06-24
CUST3745,C111,New,2026-05-10
CUST3746,C118,High-value,2026-06-02
CUST3747,C114,Returning,2026-04-13
CUST3748,C108,Returning,2026-01-20
CUST3749,C106,New,2026-01-30
CUST3750,C101,New,2026-05-18
CUST3751,C108,New,2026-01-23
CUST3752,C109,New,2026-04-09
CUST3753,C101,New,2026-05-12
CUST3754,C118,High-value,2026-06-05
CUST3755,C110,New,2026-02-15
CUST3756,C112,New,2026-07-02
CUST3757,C109,Returning,2026-04-09
CUST3758,C113,New,2026-03-06
CUST3759,C117,Returning,2026-05-19
CUST3760,C118,Returning,2026-06-07
CUST3761,C108,Returning,2026-01-19
CUST3762,C106,High-value,2026-02-03
CUST3763,C102,New,2026-01-10
CUST3764,C119,Returning,2026-05-30
CUST3765,C105,High-value,2026-04-15
CUST3766,C101,Returning,2026-05-12
CUST3767,C105,New,2026-04-21
CUST3768,C102,High-value,2026-01-02
CUST3769,C115,New,2026-03-01
CUST3770,C107,High-value,2026-05-20
CUST3771,C101,New,2026-05-12
CUST3772,C116,Returning,2026-04-15
CUST3773,C108,High-value,2026-01-15
CUST3774,C111,New,2026-05-07
CUST3775,C102,New,2026-01-09
CUST3776,C110,New,2026-02-19
CUST3777,C100,High-value,2026-06-27
CUST3778,C112,Returning,2026-07-06
CUST3779,C114,Returning,2026-04-11
CUST3780,C104,Returning,2026-05-22
CUST3781,C116,Returning,2026-04-15
CUST3782,C105,New,2026-04-18
CUST3783,C110,New,2026-02-19
CUST3784,C117,Returning,2026-05-13
CUST3785,C103,New,2026-01-10
CUST3786,C102,New,2026-01-02
CUST3787,C112,New,2026-07-01
CUST3788,C108,New,2026-01-22
CUST3789,C105,High-value,2026-04-19
CUST3790,C111,New,2026-05-12
CUST3791,C101,Returning,2026-05-17
CUST3792,C102,New,2026-01-01
CUST3793,C102,New,2026-01-02
CUST3794,C111,New,2026-05-09
CUST3795,C114,Returning,2026-04-12
CUST3796,C108,Returning,2026-01-17
CUST3797,C107,High-value,2026-05-25
CUST3798,C110,Returning,2026-02-17
CUST3799,C115,Returning,2026-02-26
CUST3800,C103,Returning,2026-01-10
CUST3801,C100,High-value,2026-06-24
CUST3802,C106,Returning,2026-01-31
CUST3803,C101,New,2026-05-20
CUST3804,C104,Returning,2026-05-24
CUST3805,C106,Returning,2026-02-02
CUST3806,C103,Returning,2026-01-14
CUST3807,C104,New,2026-05-24
CUST3808,C100,High-value,2026-06-28
CUST3809,C100,High-value,2026-06-30
CUST3810,C114,New,2026-04-08
CUST3811,C119,High-value,2026-06-01
CUST3812,C118,New,2026-06-01
CUST3813,C109,New,2026-04-05
CUST3814,C117,New,2026-05-19
CUST3815,C102,New,2026-01-04
CUST3816,C110,Returning,2026-02-19
CUST3817,C114,New,2026-04-13
CUST3818,C110,New,2026-02-17
CUST3819,C116,New,2026-04-12
CUST3820,C116,New,2026-04-08
CUST3821,C105,New,2026-04-18
CUST3822,C104,Returning,2026-05-26
CUST3823,C107,New,2026-05-17
CUST3824,C101,High-value,2026-05-13
CUST3825,C115,Returning,2026-02-21
CUST3826,C119,New,2026-05-26
CUST3827,C111,High-value,2026-05-13
CUST3828,C105,New,2026-04-15
CUST3829,C100,New,2026-06-27
CUST3830,C103,New,2026-01-13
CUST3831,C116,New,2026-04-08
CUST3832,C112,Returning,2026-07-03
CUST3833,C117,Returning,2026-05-17
CUST3834,C104,New,2026-05-28
CUST3835,C102,Returning,2026-01-09
CUST3836,C110,New,2026-02-17
CUST3837,C112,Returning,2026-06-28
CUST3838,C103,New,2026-01-12
CUST3839,C113,New,2026-03-08
CUST3840,C110,New,2026-02-19
CUST3841,C109,New,2026-04-09
CUST3842,C118,Returning,2026-06-04
CUST3843,C117,Returning,2026-05-16
CUST3844,C105,New,2026-04-14
CUST3845,C114,Returning,2026-04-08
CUST3846,C109,Returning,2026-04-09
CUST3847,C104,High-value,2026-05-30
CUST3848,C104,New,2026-05-28
CUST3849,C109,New,2026-03-31
CUST3850,C104,High-value,2026-05-24
CUST3851,C102,Returning,2026-01-02
CUST3852,C105,New,2026-04-13
CUST3853,C103,New,2026-01-13
CUST3854,C117,New,2026-05-19
CUST3855,C108,Returning,2026-01-19
CUST3856,C116,Returning,2026-04-07
CUST3857,C112,New,2026-06-28
CUST3858,C114,Returning,2026-04-12
CUST3859,C119,Returning,2026-05-24
CUST3860,C116,Returning,2026-04-06
CUST3861,C112,Returning,2026-06-29
CUST3862,C115,Returning,2026-02-27
CUST3863,C103,New,2026-01-11
CUST3864,C104,High-value,2026-05-31
CUST3865,C104,New,2026-05-27
CUST3866,C108,New,2026-01-19
CUST3867,C116,New,2026-04-08
CUST3868,C112,New,2026-06-30
CUST3869,C101,New,2026-05-19
CUST3870,C112,New,2026-07-01
CUST3871,C118,Returning,2026-06-08
CUST3872,C102,New,2026-01-04
CUST3873,C109,Returning,2026-04-01
CUST3874,C101,New,2026-05-14
CUST3875,C112,High-value,2026-07-03
CUST3876,C118,Returning,2026-06-05
CUST3877,C116,New,2026-04-10
CUST3878,C113,Returning,2026-03-04
CUST3879,C111,Returning,2026-05-06
CUST3880,C111,Returning,2026-05-08
CUST3881,C110,Returning,2026-02-16
CUST3882,C106,Returning,2026-01-27
CUST3883,C103,Returning,2026-01-13
CUST3884,C118,New,2026-06-02
CUST3885,C100,New,2026-07-03
CUST3886,C102,Returning,2026-01-03
CUST3887,C112,New,2026-06-29
CUST3888,C114,New,2026-04-13
CUST3889,C101,New,2026-05-13
CUST3890,C110,New,2026-02-16
CUST3891,C103,High-value,2026-01-06
CUST3892,C118,New,2026-06-06
CUST3893,C116,New,2026-04-09
CUST3894,C102,Returning,2026-01-09
CUST3895,C117,Returning,2026-05-21
CUST3896,C107,New,2026-05-25
CUST3897,C118,New,2026-06-06
CUST3898,C104,High-value,2026-05-29
CUST3899,C106,Returning,2026-01-29
CUST3900,C107,New,2026-05-21
CUST3901,C104,New,2026-05-23
CUST3902,C116,New,2026-04-15
CUST3903,C104,New,2026-05-28
CUST3904,C103,New,2026-01-12
CUST3905,C118,High-value,2026-06-08
CUST3906,C101,New,2026-05-17
CUST3907,C110,Returning,2026-02-20
CUST3908,C112,New,2026-07-07
CUST3909,C114,Returning,2026-04-13
CUST3910,C111,Returning,2026-05-12
CUST3911,C110,New,2026-02-16
CUST3912,C106,Returning,2026-02-05
CUST3913,C104,New,2026-05-23
CUST3914,C116,High-value,2026-04-07
CUST3915,C119,High-value,2026-05-26
CUST3916,C108,New,2026-01-23
CUST3917,C113,New,2026-03-10
CUST3918,C111,New,2026-05-05
CUST3919,C105,Returning,2026-04-20
CUST3920,C116,New,2026-04-12
CUST3921,C118,New,2026-06-08
CUST3922,C118,New,2026-06-07
CUST3923,C115,New,2026-02-23
CUST3924,C111,Returning,2026-05-04
CUST3925,C111,New,2026-05-05
CUST3926,C119,Returning,2026-05-24
CUST3927,C105,New,2026-04-16
CUST3928,C103,New,2026-01-10
CUST3929,C105,Returning,2026-04-16
CUST3930,C110,High-value,2026-02-19
CUST3931,C100,Returning,2026-06-27
CUST3932,C114,New,2026-04-11
CUST3933,C110,New,2026-02-16
CUST3934,C118,High-value,2026-06-09
CUST3935,C117,New,2026-05-21
CUST3936,C116,New,2026-04-06
CUST3937,C118,High-value,2026-06-07
CUST3938,C113,Returning,2026-03-06
CUST3939,C117,High-value,2026-05-17
